id,nome_arquivo,texto_artigo,vector,numero_tokens
1,brasileiraspln.docx,16 Recuperação de Informação 16.1 Introdução A necessidade de organizar a informação é inerente à espécie humana – bibliotecas existem desde pelo menos o ano 2600 AC . Dado o grande volume de informação que,"[0.07114195078611374, 0.018707461655139923, -0.06735008955001831, -0.0390300378203392, -0.03205755352973938, -0.012239346280694008, 0.023612748831510544, 0.0969114899635315, 0.028586892411112785, 0.058208487927913666, 0.018285270780324936, 0.027856815606355667, 0.011735779233276844, 0.02462204173207283, -0.07303322106599808, -0.008221374824643135, 0.040631525218486786, -0.03533163666725159, -0.007087263278663158, -0.030116183683276176, 0.0351838618516922, 0.0214789267629385, 0.004793926607817411, 0.001973154954612255, -0.020771218463778496, -0.04357410594820976, -0.0798698291182518, -0.07469930499792099, -0.04093577340245247, -0.06873665750026703, 0.0827711820602417, 0.10264682024717331, 0.21719332039356232, -0.035186536610126495, -0.06081010401248932, -0.02305927313864231, 0.08915840834379196, -0.01375062670558691, -0.03269176557660103, 0.0506625771522522, -0.025753146037459373, 0.01570366695523262, -0.029905198141932487, -0.004400188103318214, 0.036795180290937424, -0.032162144780159, -0.028758438304066658, 0.009265155531466007, 0.007130290847271681, 0.04795042797923088, -0.11275465786457062, -0.012597989290952682, 0.054654788225889206, 0.027347072958946228, -0.02499139867722988, -0.0782504603266716, -0.05927963927388191, 0.053790271282196045, -0.04789702966809273, 0.005455151665955782, 0.01896437257528305, -0.034009821712970734, 0.01897135190665722, 0.05932264029979706, 0.04578477516770363, 0.01808321662247181, 0.02981450781226158, 0.005094851367175579, -0.02736644633114338, -0.08368916064500809, 0.02822468988597393, -0.02136276476085186, -0.006241189781576395, 0.0551210418343544, 0.022592812776565552, -0.033315323293209076, -0.05713541805744171, 0.026748474687337875, 0.035482585430145264, -0.042903389781713486, 0.04277566447854042, 0.01977837085723877, 0.009110117331147194, -0.004330250434577465, -0.061327531933784485, -0.014989246614277363, 0.0435197576880455, 0.011599183082580566, -0.0576278455555439, 0.018298830837011337, -0.024027956649661064, -0.023312488570809364, 0.03259522095322609, 0.022700339555740356, 0.003099824534729123, -0.03603137284517288, -0.015821218490600586, -0.0965011790394783, 0.07942623645067215, -0.043419137597084045, -0.011195006780326366, 0.09330269694328308, 0.05362394079566002, -0.020125284790992737, -0.10867413878440857, -0.0833953246474266, 0.04851963371038437, 0.03402179479598999, 0.01366204209625721, 0.07824062556028366, 0.004229962360113859, 0.007696848828345537, -0.11217103153467178, -0.097984679043293, 0.06297025829553604, -0.04131245240569115, 0.016321955248713493, 0.05194418132305145, 0.03871981427073479, 0.011968856677412987, -0.007426792755723, -0.0433080680668354, 0.017346639186143875, -0.07377839088439941, 0.03336039558053017, -0.06370476633310318, -0.0012308250879868865, 4.0284059159565325e-33, 0.005456248763948679, 0.07426969707012177, -0.0019701607525348663, 0.06282868981361389, 0.0132491709664464, -0.007990569807589054, -0.03486575186252594, -0.01196479331701994, -0.04693687707185745, -0.041768573224544525, -0.026358701288700104, 0.10745333135128021, -0.04164230450987816, 0.01879839599132538, 0.03157626464962959, 0.029636040329933167, 0.0038499643560498953, 0.12472909688949585, 0.010773764923214912, -0.04454033076763153, -0.010083218105137348, -0.021424608305096626, 0.025747688487172127, 0.016312699764966965, 0.12090358883142471, 0.038108229637145996, -0.06599505990743637, -0.022495737299323082, 0.015386993996798992, -0.03899979963898659, -0.002910866402089596, 0.05645178258419037, -0.049742233008146286, -0.10999789834022522, -0.0009837420657277107, -0.0699649229645729, 0.021797839552164078, -0.024559244513511658, 0.06600990891456604, -0.033160705119371414, 0.030748145654797554, 0.0280081145465374, 0.007215660996735096, -0.036670982837677, 0.0753597691655159, 0.10482041537761688, 0.017471151426434517, -0.014626327902078629, 0.09825504571199417, 0.04497528448700905, -0.031788699328899384, 0.023112202063202858, -0.08165185153484344, 0.008469710126519203, 0.054235003888607025, 0.04013606533408165, -0.049777861684560776, -0.04786202684044838, 0.010494135320186615, -0.04830675199627876, 0.024448473006486893, 0.05907982587814331, 0.003856911323964596, -0.029838120564818382, 0.010187390260398388, -0.07406648248434067, 0.019498856738209724, -0.0409989096224308, 0.07865888625383377, -0.0038337348960340023, -0.10385284572839737, -0.05870916694402695, -0.054204102605581284, 0.002539534354582429, -0.032834794372320175, 0.0009294043993577361, -0.049381084740161896, -0.09627515822649002, 0.002483287826180458, 0.07637020200490952, 0.004163446370512247, -0.045847337692976, 0.0184418223798275, 0.000531171855982393, -0.005711149889975786, 0.14157146215438843, 0.02664674073457718, 0.08184058219194412, -0.03988886624574661, 0.09262165427207947, 0.07024308294057846, 0.09393157809972763, -0.07717520743608475, 0.03209645673632622, 0.041869793087244034, -7.275947097709143e-33, -0.027105247601866722, -0.041532739996910095, -0.09205866605043411, -0.02820904739201069, 0.025509892031550407, -0.036052484065294266, -0.030475059524178505, 0.030966514721512794, -0.0077776722609996796, -0.04795262962579727, -0.018691914156079292, -0.16493138670921326, 0.023210329934954643, -0.029962901026010513, -0.08296334743499756, 0.01786702312529087, 0.008964035660028458, -0.08748931437730789, -0.09973137080669403, 0.025727828964591026, -0.06218641996383667, 0.0036464857403188944, -0.013029971159994602, 0.0083212461322546, 0.05440796539187431, -0.034031569957733154, -0.010220243595540524, -0.003474433207884431, 0.02713576890528202, 0.011860940605401993, 0.021037548780441284, -0.08620692789554596, 0.0008633207180537283, 0.035115256905555725, -0.05155189707875252, -0.05257993936538696, 0.06988628208637238, 0.03088991530239582, 0.024488652125000954, 0.027253154665231705, 0.07048846781253815, 0.13671018183231354, -0.05845596268773079, -0.0950893685221672, -0.03065565973520279, -0.06865985691547394, -0.020902827382087708, -0.0276802871376276, -0.02611265517771244, -0.0196863804012537, 0.10128968209028244, -0.03788309916853905, -0.005682631395757198, -0.12721320986747742, 0.024530595168471336, 0.005934396293014288, -0.012297912500798702, 0.024459145963191986, -0.016941962763667107, 0.0025099392514675856, -0.0036752019077539444, -0.01702117919921875, -0.08009995520114899, 0.07260715216398239, -0.02646145038306713, -0.058984916657209396, -0.007983542047441006, 0.02742927148938179, -0.06664831191301346, -0.02897808514535427, 0.06891300529241562, -0.07351556420326233, -0.015677282586693764, -0.06941961497068405, 0.013483060523867607, 0.031955186277627945, -0.026568319648504257, -0.016933446750044823, -0.012612390331923962, -0.02435644157230854, -0.05979686230421066, 0.07342187315225601, 0.03869032487273216, -0.0006179290357977152, 0.05046142265200615, 0.006030866410583258, -0.030058622360229492, -0.04192882403731346, -0.014016666449606419, -0.040371302515268326, -0.03980385884642601, -0.040314748883247375, -0.10261662304401398, 0.024061277508735657, -0.04758313670754433, -4.290806998596963e-08, -0.013500253669917583, -0.010806015692651272, -0.006087078712880611, 0.005053853150457144, 0.052568886429071426, -0.039261654019355774, 0.036270126700401306, 0.060952797532081604, 0.03092024102807045, 0.046238746494054794, 0.040178924798965454, -0.06468191742897034, -0.08176162093877792, 0.056521087884902954, 0.1584469974040985, -0.03824228420853615, 0.01819217950105667, -0.015879973769187927, 0.01269908994436264, -0.024764539673924446, 0.11443067342042923, -0.053333014249801636, -0.08582921326160431, -0.022135838866233826, 0.037477560341358185, -0.031716469675302505, -0.0252507533878088, -0.018548009917140007, -0.030418720096349716, -0.04123605042695999, -0.03361709415912628, 0.040949076414108276, -0.0007700913120061159, 0.010378685779869556, 0.050724420696496964, -0.048279307782649994, 0.022737784311175346, 0.015136471949517727, -0.05674900487065315, 0.0018654691521078348, 0.07052014768123627, -0.0451628640294075, 0.025207964703440666, 0.004746620077639818, 0.006988313049077988, -0.014135208912193775, 0.013288737274706364, -0.018774546682834625, -0.009724647738039494, -0.011268379166722298, -0.053309064358472824, -0.0020067496225237846, 0.14213474094867706, 0.02448093146085739, 0.034086402505636215, 0.015558402985334396, 0.019943490624427795, 0.040681298822164536, -0.04632788896560669, 0.00023820059141144156, 0.059856902807950974, 0.025909187272191048, -0.06131166219711304, -0.04287031665444374]",35
2,brasileiraspln.docx,"as bibliotecas armazenam , a partir dos anos 1960 , iniciaram-se esforços a fim de automatizar o armazenamento e a busca de materiais bibliográficos através da computação . Esses esforços marcaram o início da área","[0.03237340971827507, 0.033109087496995926, -0.059757035225629807, -0.023028094321489334, -0.11337093263864517, -0.001827766071073711, 0.009610398672521114, 0.11137284338474274, -0.0009713516337797046, 0.09639298915863037, 0.027064122259616852, 0.07446610927581787, 0.08915918320417404, 0.02062961459159851, -0.06030198931694031, 0.020870791748166084, -0.031194917857646942, 0.017471885308623314, 0.026231002062559128, 0.04062749072909355, 0.022641129791736603, 0.024022474884986877, 0.04637359827756882, 0.0040554990991950035, 0.015065315179526806, -0.0005180948064662516, -0.06621629744768143, -0.031125875189900398, 0.0005044159479439259, -0.0822867751121521, -0.009503083303570747, 0.11823887377977371, 0.11081457138061523, -0.04210915043950081, 0.015052772127091885, 0.02439742349088192, 0.003945360891520977, -0.027842598035931587, 0.007009789347648621, 0.04420089349150658, -0.01248877588659525, 0.0014581141294911504, -0.029196439310908318, -0.055148277431726456, 0.03846771642565727, 0.003435823367908597, -0.0073209661059081554, 0.052838318049907684, -0.045155543833971024, 0.07419005781412125, -0.1390082985162735, -0.0637667328119278, -0.016858557239174843, 0.006675126496702433, -0.08742872625589371, -0.007701344788074493, 0.044912468641996384, 0.026689335703849792, -0.03655403479933739, 0.014816781505942345, 0.09245628118515015, 0.023195814341306686, -0.06357014924287796, 0.04039048030972481, 0.006023569032549858, 0.023693343624472618, 0.02750098705291748, 0.05151504650712013, -0.03320543095469475, -0.018164491280913353, 0.04698280245065689, -0.10653745383024216, 0.027111347764730453, 0.0283200666308403, 0.0316028855741024, 0.037989262491464615, -0.06288076192140579, -0.033171068876981735, 0.0029686084017157555, -0.0903870165348053, 0.001606577541679144, -0.06424135714769363, -0.010029231198132038, -0.03678053617477417, -0.03484068438410759, 0.11003932356834412, 0.04797524958848953, 0.058198295533657074, 0.04513096809387207, 0.015052204951643944, -0.00971606932580471, 0.025025714188814163, 0.0033214944414794445, -0.09001994878053665, 0.016581712290644646, -0.02671225368976593, 0.016684304922819138, -0.02037787064909935, 0.0652807205915451, 0.0010254671797156334, 0.050361815840005875, 0.008155160583555698, 0.13044308125972748, 0.007454853039234877, -0.07116495817899704, 0.0012047659838572145, -0.02734110690653324, -0.04030962660908699, -0.018266554921865463, 0.008688293397426605, -0.02793925255537033, -0.03975097835063934, -0.045441292226314545, -0.028704753145575523, -0.014018974266946316, -0.0014481614343822002, 0.06969345360994339, -0.09143245220184326, 0.027578994631767273, -0.0011673890985548496, -0.03049647994339466, -0.024283280596137047, 0.014286450110375881, -0.05745845288038254, 0.022360851988196373, 0.014499872922897339, -0.009872484020888805, 9.260542291726073e-33, -0.04329175502061844, 0.005611448083072901, -0.03255287930369377, -0.010142591781914234, 0.023794565349817276, -0.06798384338617325, 0.00030757245258428156, 0.0014194443356245756, -0.0014668524963781238, -0.08793707191944122, -0.05900612100958824, 0.10617774724960327, 0.07216431200504303, 0.0821327269077301, 0.01710490882396698, 0.006960995960980654, -0.013510911725461483, 0.05089813843369484, 0.04297669604420662, 0.028472553938627243, -0.053472764790058136, -0.054150793701410294, -0.00834485050290823, 0.016116708517074585, 0.020450562238693237, 0.1493869572877884, 0.008310611359775066, -0.011408358812332153, 0.02034176141023636, 0.010557727888226509, 0.02358677051961422, 0.03718741983175278, -0.07469681650400162, -0.0905776247382164, 0.015031729824841022, -0.039100248366594315, -0.015129653736948967, -0.013441940769553185, 0.01794489659368992, -0.015897586941719055, 0.02233055606484413, -0.030031494796276093, -0.0066209109500050545, 0.00512172793969512, 0.06594613939523697, 0.044696882367134094, -0.020918304100632668, 0.009554323740303516, 0.0978190153837204, -0.015309074893593788, 0.00611162418499589, -0.0007660145056433976, -0.018914764747023582, 0.02827524207532406, 0.07137977331876755, 0.08959216624498367, -0.1682148426771164, 0.03560742363333702, 0.038267772644758224, -0.011841367930173874, 0.047154370695352554, 0.06676327437162399, 0.03577866032719612, 0.07625901699066162, 0.042651474475860596, -0.0510464608669281, -0.002689309883862734, -0.013854609802365303, 0.06798145920038223, 0.035200100392103195, -0.05476880073547363, -0.09033923596143723, -0.03773282468318939, 0.1167868822813034, -0.014456937089562416, 0.02731849066913128, -0.05293487757444382, -0.0321531742811203, -0.08302723616361618, 0.03375936299562454, -0.052507709711790085, 0.009867388755083084, -0.006151080597192049, -0.017964379861950874, 0.0379641093313694, 0.018318690359592438, 0.01886548101902008, -0.006964579224586487, -0.06794171780347824, 0.06595037132501602, 0.025519808754324913, 0.05345502868294716, -0.0709497258067131, 0.055372826755046844, 0.06647323071956635, -1.0425613681076413e-32, 0.03795788064599037, -0.04356176406145096, -0.04309410601854324, 0.03100019320845604, -0.021716706454753876, -0.05566680058836937, -0.0495593436062336, -0.0062127988785505295, -0.0352974608540535, -0.034546803683042526, 0.020793696865439415, -0.055474720895290375, 0.04139528423547745, -0.03111477568745613, -0.07029113173484802, -0.03216840326786041, 0.04965711385011673, -0.08025924861431122, -0.022479888051748276, 0.032478708773851395, 0.010801159776747227, 0.020660368725657463, 0.0524158738553524, -0.033066727221012115, -0.0074950349517166615, -0.02509358525276184, -0.007291316520422697, -0.11366557329893112, -0.07469785958528519, 0.04998541995882988, 0.0025466729421168566, -0.004702852573245764, -0.006436431314796209, 0.032230403274297714, -0.07293293625116348, 0.020400945097208023, 0.03065669722855091, -0.017948877066373825, 0.03386778384447098, -0.009722757153213024, 0.07904420793056488, 0.04732463136315346, 0.026995817199349403, -0.08678392320871353, 0.024328317493200302, -0.05195334553718567, -0.10731840133666992, -0.021799948066473007, -0.023754222318530083, -0.0807623565196991, 0.05954331159591675, -0.0024204908404499292, 0.03563794493675232, -0.15491768717765808, 0.059865448623895645, -0.017399905249476433, 0.06357062608003616, -0.09598413109779358, -0.08447698503732681, 0.06101515516638756, 0.04414481669664383, -0.0031882699113339186, -0.07339859753847122, -0.04423132538795471, 0.029673190787434578, 0.007844003848731518, 0.026269348338246346, 0.058088354766368866, -0.0827777311205864, 0.009144715033471584, 0.16508199274539948, 0.044413771480321884, -0.011325547471642494, 0.08167635649442673, -0.03457332402467728, 0.08249736577272415, -0.04447475075721741, -0.013736896216869354, -0.025185931473970413, -0.08513141423463821, -0.041894298046827316, -0.02259134128689766, -0.027866534888744354, 0.1332073211669922, -0.09859880805015564, -0.02106725424528122, -0.11473903059959412, -0.10012196749448776, -0.03962210193276405, -0.04114528372883797, -0.017217498272657394, -0.024830052629113197, -0.011914871633052826, 0.05861281603574753, -0.04135269299149513, -4.782856777296729e-08, 0.012274166569113731, 0.02064480260014534, 0.03606760874390602, -0.01131596602499485, -0.009883875027298927, 0.02187732793390751, -0.06957321614027023, 0.001606292906217277, 0.03209586441516876, 0.0110241724178195, -0.008834556676447392, -0.04809994623064995, -0.028498919680714607, 0.11828272044658661, -0.003113195300102234, -0.04709724709391594, 0.09909889101982117, 0.03310440480709076, -0.05525138974189758, -0.09249479323625565, 0.05973581224679947, -0.029405273497104645, 0.007844816893339157, -0.06522397696971893, 0.04324322193861008, -0.03935544192790985, -0.046383604407310486, -0.041939109563827515, -0.0355486162006855, -0.035072218626737595, -0.02459966205060482, 0.03571223467588425, -5.463369598146528e-05, -0.04757433757185936, 0.03889038413763046, -0.021547900512814522, 0.04590019956231117, -0.044303152710199356, -0.0768107920885086, -0.05835110321640968, 0.05328371748328209, -0.048576224595308304, -0.01243189349770546, -0.01997850090265274, -0.03309379145503044, -0.054742369800806046, 0.021391017362475395, -0.060053497552871704, -0.003918376751244068, -0.012507829815149307, -0.011695046909153461, 0.03397946059703827, 0.09431558102369308, -0.004121357575058937, -0.019607527181506157, 0.012553497217595577, 0.06519294530153275, -0.06755130738019943, -0.045736923813819885, 0.008410538546741009, 0.06742371618747711, 0.03854261338710785, 0.016129301860928535, -0.015251442790031433]",35
3,brasileiraspln.docx,"de recuperação de informação ( RI ) . A RI trata de encontrar , a partir de grandes coleções , material ( geralmente documentos ) de natureza não estruturada ( geralmente texto ) que satisfaça","[0.00498416181653738, 0.029413538053631783, -0.048388950526714325, 0.012183361686766148, 0.041501205414533615, 0.01636619307100773, 0.05372694879770279, 0.052120570093393326, 0.06723259389400482, 0.05152244120836258, 0.08412742614746094, 0.049727894365787506, 0.002196583664044738, 0.003384375711902976, -0.05215046927332878, -0.05296464264392853, 0.021792203187942505, 0.0435253344476223, 0.03296086937189102, 0.018171465024352074, 0.09177792817354202, 0.03474833071231842, -0.02332424372434616, 0.04065493121743202, 0.0005876488867215812, 0.06867264211177826, -0.06547393649816513, -0.04099303111433983, 0.005904486868530512, -0.11875103414058685, -0.009665597230196, 0.09683844447135925, 0.12326088547706604, -0.0032652905210852623, -0.05045222118496895, 0.03640197962522507, 0.05224495753645897, 0.007637213449925184, 0.011241849511861801, 0.0746326670050621, -0.09375109523534775, -0.01776268146932125, -0.01978243701159954, -0.05620366334915161, 0.05022263154387474, -0.028061561286449432, -0.033118780702352524, 0.017715483903884888, -0.026843532919883728, -0.0031959793996065855, -0.030159100890159607, -0.004135026130825281, 0.003646080382168293, 0.00711170956492424, -0.015567056834697723, -0.026354340836405754, 0.007535535376518965, -0.026110077276825905, -0.02599572017788887, 0.006509507540613413, 0.044207338243722916, 0.03063206747174263, -0.015125713311135769, 0.0829213410615921, 0.09770799428224564, 0.03286641836166382, 0.003224034560844302, 0.026434440165758133, -0.024466659873723984, -0.08712080866098404, 0.027126645669341087, 0.013644946739077568, 0.05534708872437477, 0.06936155259609222, -0.01428282167762518, -0.055507998913526535, -0.010916450060904026, 0.06864332407712936, 0.004374207463115454, -0.0854228287935257, 0.032993827015161514, 0.1039857417345047, -0.037994567304849625, -0.014754888601601124, -0.014776501804590225, -0.05536387488245964, 0.022128090262413025, 0.0003447726194281131, 0.016015250235795975, -0.00400408124551177, 0.0026618537958711386, -0.01673540659248829, 0.022485006600618362, -0.00019081568461842835, -0.08540124446153641, 0.023110970854759216, -0.10161349922418594, -0.06607045233249664, 0.08685003221035004, -0.0010968706337735057, 0.055357951670885086, 0.07847795635461807, -0.010371585376560688, -0.017756154760718346, -0.0993541032075882, -0.07203102856874466, -0.003744720481336117, -0.03597978502511978, 0.034999966621398926, 0.08481884747743607, -0.063796766102314, 0.0011696780566126108, -0.1504574567079544, 0.0060085211880505085, 0.0056879459880292416, -0.08646077662706375, 0.0023607665207237005, 0.04346778243780136, 0.020939292386174202, -0.04219206050038338, 0.025132132694125175, -0.056059543043375015, 0.007343538571149111, -0.08905422687530518, -0.004908957984298468, -0.06259617954492569, 0.0525946244597435, 2.7538581663202203e-33, -0.01577615551650524, -0.003073959844186902, -0.027500132098793983, 0.0711686983704567, 0.03453170880675316, 0.023245710879564285, -0.03745006397366524, -0.04842989891767502, -0.016680506989359856, -0.019945871084928513, -0.025897450745105743, 0.16164472699165344, -0.03481336310505867, 0.044504061341285706, 0.06773203611373901, 0.0446711964905262, -0.04784664139151573, 0.09625838696956635, 0.05181518942117691, -0.09629152715206146, -0.06662961095571518, 0.04715713858604431, 0.036384258419275284, -0.04837218299508095, 0.08190247416496277, 0.050592873245477676, -0.042982317507267, -0.04824976995587349, -0.04442712664604187, -0.019297687336802483, 0.10328471660614014, 0.04335348308086395, 0.04743914678692818, -0.023996256291866302, -0.003007532563060522, -0.06592471152544022, 0.021841341629624367, 0.012076815590262413, 0.046498626470565796, -0.01125109102576971, 0.02499821037054062, 0.006086673121899366, 0.004214655142277479, -0.00550816161558032, -0.004341152496635914, 0.051685936748981476, 0.09092309325933456, -0.01731060817837715, 0.05323581397533417, 0.023386666551232338, -0.007861854508519173, -0.05528122931718826, -0.07582096755504608, -0.05185234919190407, 0.07685530185699463, 0.04555147886276245, -0.08049221336841583, -0.005098668858408928, -0.001720895990729332, -0.05275067687034607, -0.02953191101551056, 0.06278187781572342, 0.03234565630555153, -0.05701008439064026, 0.01838739402592182, -0.039409905672073364, -0.055476076900959015, -0.025543201714754105, 0.0943397805094719, -0.007881557568907738, -0.11572927981615067, -0.07612994313240051, -0.05612558871507645, 0.04422512277960777, -0.0054031722247600555, -0.04559896141290665, -0.08372239023447037, -0.06014353781938553, -0.01578599400818348, 0.033937763422727585, -0.08827874809503555, -0.03848700970411301, 0.03638347610831261, 0.01921924017369747, -0.00267547438852489, 0.12147825211286545, 0.015069428831338882, 0.03739870712161064, 0.024706777185201645, 0.06496117264032364, -0.01110552717000246, 0.10179616510868073, -0.02622092328965664, -0.042500223964452744, 0.10212510079145432, -5.959485260284339e-33, -0.009443370625376701, -0.06184219568967819, -0.08276064693927765, 0.011753031983971596, -0.019970260560512543, -0.04148586839437485, -0.07088832557201385, 0.022685468196868896, -0.03486741706728935, -0.019102046266198158, -0.054210763424634933, -0.09910612553358078, 0.019926289096474648, -0.030855929479002953, -0.04355064779520035, 0.03140728548169136, 0.03839680552482605, -0.05680915340781212, -0.10370665043592453, 0.004747582133859396, -0.056653231382369995, 9.199525811709464e-05, -0.013921039178967476, -0.06281030923128128, 0.038159776479005814, -0.00650821765884757, -0.0011293021962046623, -0.010826467536389828, -0.05134442076086998, -0.03452775254845619, -0.02261500433087349, -0.07930281013250351, -0.030468428507447243, 0.06951695680618286, -0.0417715460062027, -0.040810730308294296, 0.07184382528066635, -0.07001153379678726, -0.054780762642621994, 0.039274316281080246, 0.02695723995566368, 0.1334822177886963, -0.040762849152088165, -0.03799184411764145, -0.05579911544919014, -0.09780670702457428, -0.040665704756975174, -0.04189005121588707, 0.010053383186459541, 0.015294660814106464, 0.11725781112909317, -0.08471917361021042, 0.029532872140407562, -0.07847452163696289, -0.000438424467574805, 0.005225158762186766, -0.018053678795695305, 0.006446127314120531, -0.07464389503002167, 0.0498339906334877, 0.02053416147828102, 0.05380287021398544, -0.10953433066606522, 0.014152107760310173, 0.08045139908790588, -0.07295426726341248, 0.00678200414404273, 0.022689703851938248, -0.042709629982709885, -0.050414107739925385, 0.07044988870620728, -0.05314507335424423, -0.02341185137629509, -0.0948290079832077, 0.03494509309530258, 0.0035875565372407436, -0.041487209498882294, -0.039339590817689896, -0.031359028071165085, 0.006180352531373501, 0.0008580912835896015, 0.05538947135210037, 0.0015973363770172, 0.0019366423366591334, 0.025052428245544434, 0.04824507609009743, -0.09792517870664597, -0.002377958968281746, 0.04564297944307327, -0.015137272886931896, -0.017479391768574715, -0.01286221295595169, -0.03366665914654732, 0.05665779486298561, 0.0001989411684917286, -4.343521808891637e-08, -0.03469952568411827, -0.08036112040281296, -0.037704020738601685, -0.04722173884510994, 0.039397239685058594, -0.01035214588046074, 0.03484560549259186, 0.018494613468647003, -0.048829831182956696, 0.03921408951282501, 0.06938552856445312, -0.058218974620103836, -0.08015812188386917, 0.07492658495903015, 0.1014481708407402, -0.05142686143517494, 0.09591938555240631, 0.04855268821120262, -0.016568975523114204, -0.01981421932578087, 0.09801672399044037, -0.03000762313604355, -0.07551062852144241, 0.014213529415428638, 0.059752702713012695, -0.009545350447297096, 0.012813420034945011, -0.022231601178646088, -0.009486926719546318, -0.016020121052861214, -0.0038745056372135878, -0.015439664013683796, 0.030196571722626686, 0.0475015714764595, 0.07526682317256927, 0.015551955439150333, 0.05748475342988968, -0.013957159593701363, -0.03863309323787689, -0.0029427343979477882, 0.07489482313394547, 0.048002757132053375, -0.03142932802438736, 0.04201769083738327, -0.000972891051787883, -0.006489143241196871, -0.015684276819229126, 0.04453703761100769, -0.04741690307855606, -0.04717259109020233, -0.08376117050647736, -0.0694107785820961, 0.06618280708789825, 0.01735050044953823, -0.014207588508725166, -0.025994183495640755, 0.013765563257038593, 0.03039209172129631, -0.02380872331559658, 0.008338573388755322, 0.06033867970108986, 0.05397220328450203, 0.0009391846251673996, -0.025852415710687637]",35
